time,paw,flow,vol,pmus,pID,segment_id,global_segment_id,segment_range
54.59,8.43460131462278,-0.0289928101218244,0.0129425699946423,-0.00351118,0,0,P0_S0,50.0-70.0s
54.67,8.24748118610338,-0.0336340687336858,0.0106304070825641,-0.04063093,0,0,P0_S0,50.0-70.0s
54.75,8.29890009608333,-0.0282718272844165,0.0090574968797108,-0.08644843,0,0,P0_S0,50.0-70.0s
54.83,8.31277018707309,-0.0153776282281908,0.0079785807011137,-0.09993977,0,0,P0_S0,50.0-70.0s
54.91,8.47018345707622,-0.0195521243679283,0.0069469329387368,-0.09519946,0,0,P0_S0,50.0-70.0s
54.99,8.26130246603034,-0.0161998670336235,0.0058248908230056,-0.08357795,0,0,P0_S0,50.0-70.0s
55.07,8.39181975267612,-0.008104506368847,0.0045844525738572,-0.06684449,0,0,P0_S0,50.0-70.0s
55.15,8.37953569883746,-0.0191795279430275,0.0032249911738513,-0.04754662,0,0,P0_S0,50.0-70.0s
55.23,8.3475246318804,0.0068990570156571,0.0017752933626947,-0.02862225,0,0,P0_S0,50.0-70.0s
55.31,8.3381790758149,-0.0227954788802182,0.000289564789175,-0.01295244,0,0,P0_S0,50.0-70.0s
55.39,8.37609398931739,-0.0086414550144309,-0.0011609247748786,-0.0029228,0,0,P0_S0,50.0-70.0s
55.47,8.20090994095519,0.0124061272205655,-0.0017061436280872,-0.26178924,0,0,P0_S0,50.0-70.0s
55.55,7.63816427164777,0.0183144610191671,0.0001587646334168,-0.95292897,0,0,P0_S0,50.0-70.0s
55.63,6.87876950911974,0.0277548024575527,0.0023167372354973,-1.67316777,0,0,P0_S0,50.0-70.0s
55.71,6.21718385827301,0.0112095442454373,0.0044856984889832,-2.36848158,0,0,P0_S0,50.0-70.0s
55.8,7.70646127090034,0.403635264075459,0.0045630935866404,-3.12133685,0,0,P0_S0,50.0-70.0s
55.88,13.6656931045972,1.0984753267253,0.071389385025579,-3.78382218,0,0,P0_S0,50.0-70.0s
55.96,15.3049447842043,1.14042034637052,0.164939186470584,-4.44131715,0,0,P0_S0,50.0-70.0s
56.04,15.7430724467063,1.06520298527662,0.253683707788748,-5.09580215,0,0,P0_S0,50.0-70.0s
56.12,16.3254221502456,0.983866151815,0.336700345990228,-5.33565341,0,0,P0_S0,50.0-70.0s
56.2,17.0411645896043,0.852730583677672,0.410082315938172,-4.57885634,0,0,P0_S0,50.0-70.0s
56.28,17.8921450710278,0.689488421287743,0.470855635868009,-3.63130017,0,0,P0_S0,50.0-70.0s
56.36,11.0722507182194,-0.7065502398677,0.470090351488022,-2.68948534,0,0,P0_S0,50.0-70.0s
56.44,10.4550716219443,-0.715418146063235,0.411318411122589,-1.75964162,0,0,P0_S0,50.0-70.0s
56.52,10.4771398793671,-0.670802550549999,0.356280671458269,-0.86514038,0,0,P0_S0,50.0-70.0s
56.6,10.1436607875981,-0.621691874891775,0.304032940911081,-0.16838227,0,0,P0_S0,50.0-70.0s
56.68,9.96414704883105,-0.535247140539129,0.25703651112036,-0.09979871,0,0,P0_S0,50.0-70.0s
56.76,9.42554483567807,-0.446823824891538,0.216893533954185,-0.09504844,0,0,P0_S0,50.0-70.0s
56.84,9.27987810852683,-0.39381499963947,0.182895681063658,-0.08455313,0,0,P0_S0,50.0-70.0s
56.92,9.11269260629973,-0.316318889820728,0.154212083494491,-0.06965125,0,0,P0_S0,50.0-70.0s
57.0,8.8667816783607,-0.28377166185621,0.130068465346423,-0.05224324,0,0,P0_S0,50.0-70.0s
57.08,8.84196041256704,-0.230083093355466,0.109762727967479,-0.03454915,0,0,P0_S0,50.0-70.0s
57.16,8.78626191094291,-0.190727225984164,0.0926783380581205,-0.01882551,0,0,P0_S0,50.0-70.0s
57.24,8.65719699545853,-0.158159725306729,0.0782902222077819,-0.00707756,0,0,P0_S0,50.0-70.0s
57.32,8.64700945351576,-0.145299346031061,0.0661625654819881,-0.00080352,0,0,P0_S0,50.0-70.0s
57.4,8.51580640950081,-0.121464412428582,0.0559492730502397,-0.00618467,0,0,P0_S0,50.0-70.0s
57.48,8.408271545202,-0.0819723381426165,0.0475368901708828,-0.04686047,0,0,P0_S0,50.0-70.0s
57.56,8.4522687670045,-0.0576875039668261,0.0408606501892152,-0.09045085,0,0,P0_S0,50.0-70.0s
57.64,8.34102647849062,-0.0771738366711674,0.0354421329456014,-0.09980434,0,0,P0_S0,50.0-70.0s
57.72,8.50699947480889,-0.0441664739210088,0.0307191222579266,-0.09518467,0,0,P0_S0,50.0-70.0s
57.8,8.44608723069898,-0.0547960670365267,0.0264586059859585,-0.08496209,0,0,P0_S0,50.0-70.0s
57.88,8.3668046295174,-0.0422623524366452,0.0225343167884632,-0.07040418,0,0,P0_S0,50.0-70.0s
57.96,8.46082462742784,-0.0513502414654355,0.0188631379198641,-0.05331615,0,0,P0_S0,50.0-70.0s
58.04,8.40432118706266,-0.0479685991155931,0.0154012994056512,-0.03581691,0,0,P0_S0,50.0-70.0s
58.12,8.22876318807805,-0.0465641577554352,0.0121379718098937,-0.02007638,0,0,P0_S0,50.0-70.0s
58.2,8.42325142875833,-0.0200262888278859,0.0090870905134147,-0.0080464,0,0,P0_S0,50.0-70.0s
58.28,8.29821333994823,-0.0630045185873443,0.0062779816450286,-0.00121868,0,0,P0_S0,50.0-70.0s
58.36,8.34950235397168,-0.0097908401100713,0.0037503660920639,-0.00351118,0,0,P0_S0,50.0-70.0s
58.44,8.4700750842822,-0.0382546913067688,0.001692582519595,-0.04063093,0,0,P0_S0,50.0-70.0s
58.52,8.24127937352019,0.0099878621367567,0.0003446252201315,-0.08644843,0,0,P0_S0,50.0-70.0s
58.61,8.3794358494427,0.0048990856787265,-0.0006388289245213,-0.09979871,0,0,P0_S0,50.0-70.0s
58.69,8.20644826571289,-0.0006492578294112,-0.0015003678224882,-0.09504844,0,0,P0_S0,50.0-70.0s
58.77,8.36272056992186,-0.0146865020676966,-0.0024594165166277,-0.08455313,0,0,P0_S0,50.0-70.0s
58.85,8.44126375393483,-0.0123913152612201,-0.0035328073177389,-0.06965125,0,0,P0_S0,50.0-70.0s
58.93,8.43623745290908,-0.0275183021674944,-0.0047187843679352,-0.05224324,0,0,P0_S0,50.0-70.0s
59.01,8.4202295305126,-0.0074198670911807,-0.0059946701618744,-0.03454915,0,0,P0_S0,50.0-70.0s
59.09,8.42853808749348,-0.0397654960647228,-0.0073189042358561,-0.01882551,0,0,P0_S0,50.0-70.0s
59.17,8.19556156586152,-0.0190268776965982,-0.0086360484536639,-0.00707756,0,0,P0_S0,50.0-70.0s
59.25,8.26208015374705,-0.0292529678827231,-0.0098839160033869,-0.00080352,0,0,P0_S0,50.0-70.0s
59.33,8.38316139380104,-0.0004998925311154,-0.0109920001372131,-0.00618467,0,0,P0_S0,50.0-70.0s
59.41,8.4353719547386,-0.0097028097553491,-0.0117242859333423,-0.04686047,0,0,P0_S0,50.0-70.0s
59.49,8.31014837543685,-0.0127731700297047,-0.0118918620615048,-0.09045085,0,0,P0_S0,50.0-70.0s
59.57,8.2952196029963,0.0064234685726324,-0.0118462173269975,-0.09981491,0,0,P0_S0,50.0-70.0s
59.65,8.18652174670899,0.0115546283216102,-0.0118558023979333,-0.09544088,0,0,P0_S0,50.0-70.0s
59.73,8.32176417172669,-0.0069419431551203,-0.0119664021903357,-0.08573367,0,0,P0_S0,50.0-70.0s
59.81,8.28396949714112,-0.0161478486618613,-0.0122227684319426,-0.07183256,0,0,P0_S0,50.0-70.0s
59.89,8.31879125631305,-0.0146418300754506,-0.0124901135359897,-0.13222363,0,0,P0_S0,50.0-70.0s
59.97,7.86881395097604,0.0332064318508909,-0.0113403914909351,-0.59162828,0,0,P0_S0,50.0-70.0s
60.05,7.46304650117564,0.0303414787577257,-0.0097122429647954,-1.12926356,0,0,P0_S0,50.0-70.0s
60.13,6.88654250230626,0.0218623995963199,-0.0080280914079869,-1.67011959,0,0,P0_S0,50.0-70.0s
60.21,6.47879368197232,0.0244206123251959,-0.0062861679626169,-2.21566307,0,0,P0_S0,50.0-70.0s
60.29,6.05785067782512,0.0464158159508903,-0.0044832799548755,-2.76715853,0,0,P0_S0,50.0-70.0s
60.37,10.9581870121231,0.864231171123977,0.0312316396836227,-3.34882815,0,0,P0_S0,50.0-70.0s
60.45,15.1550635219553,1.16376973595505,0.118025948161262,-3.9502613,0,0,P0_S0,50.0-70.0s
60.53,15.513023256672,1.0924160976887,0.208743784909468,-4.52677388,0,0,P0_S0,50.0-70.0s
60.61,16.0388510732623,1.02795550549886,0.293653041264435,-4.96251455,0,0,P0_S0,50.0-70.0s
60.69,16.775190201709,0.908240158066936,0.371240554358912,-4.78818797,0,0,P0_S0,50.0-70.0s
60.77,17.4568714651218,0.752128882898087,0.438374882640795,-4.07782717,0,0,P0_S0,50.0-70.0s
60.85,16.53892842061,0.321409260819152,0.493968589162186,-3.33389447,0,0,P0_S0,50.0-70.0s
60.93,10.505382669566,-0.740632669018137,0.459326179402122,-2.5887354,0,0,P0_S0,50.0-70.0s
61.01,10.3737518055294,-0.688176617783876,0.403394113069125,-1.84453268,0,0,P0_S0,50.0-70.0s
61.09,10.2372122141727,-0.616750677514521,0.351234660249298,-1.10335044,0,0,P0_S0,50.0-70.0s
61.17,9.9661903500277,-0.582526327485956,0.302113342114633,-0.36687828,0,0,P0_S0,50.0-70.0s
61.25,9.90613686277163,-0.535758955028332,0.256278534909434,-0.0,0,0,P0_S0,50.0-70.0s
61.33,9.624276531936,-0.474828798775606,0.216320730989469,-0.02320866,0,0,P0_S0,50.0-70.0s
61.41,9.12621093481465,-0.37775146093845,0.182772678119564,-0.07128896,0,0,P0_S0,50.0-70.0s
61.5,8.88311958460726,-0.299911775811176,0.151763613265546,-0.09995371,0,0,P0_S0,50.0-70.0s
61.58,8.88141491548059,-0.277388801161425,0.129075082503053,-0.09774834,0,0,P0_S0,50.0-70.0s
61.66,8.73930395323966,-0.21585757385725,0.110112976419718,-0.08993897,0,0,P0_S0,50.0-70.0s
61.74,8.62383837023811,-0.179836350067268,0.094214902032787,-0.07744215,0,0,P0_S0,50.0-70.0s
61.82,8.75018816263882,-0.156038653359854,0.0808067196524389,-0.06172457,0,0,P0_S0,50.0-70.0s
61.9,8.4039434753355,-0.123920139652914,0.0695763539532819,-0.12241437,0,0,P0_S0,50.0-70.0s
61.98,8.40155836513196,-0.0690571625751777,0.0620236457483221,-0.448198,0,0,P0_S0,50.0-70.0s
62.06,8.31985333919811,-0.0103468139093522,0.0594782964115961,-0.8076574,0,0,P0_S0,50.0-70.0s
62.14,8.06617313021684,0.0184547520839607,0.0602196359087071,-1.17131069,0,0,P0_S0,50.0-70.0s
62.22,7.73731744195698,0.0090030832859654,0.0612296250364049,-1.54029716,0,0,P0_S0,50.0-70.0s
62.3,7.45897809689172,0.0223251442072444,0.0623229517311562,-1.92702414,0,0,P0_S0,50.0-70.0s
62.38,7.20160858665328,0.0128535543391896,0.0630904521494585,-2.11928907,0,0,P0_S0,50.0-70.0s
62.46,7.37009298506848,-0.0045562357584831,0.0626901759899809,-1.90696539,0,0,P0_S0,50.0-70.0s
62.54,7.73537802678042,0.007436411116021,0.0619577693292061,-1.62013594,0,0,P0_S0,50.0-70.0s
62.62,7.93529014168777,-0.0447404592218974,0.0611752021324476,-1.32525015,0,0,P0_S0,50.0-70.0s
62.7,8.41130029647585,0.0059883004921744,0.0603611478242678,-1.0257049,0,0,P0_S0,50.0-70.0s
62.78,8.32350100593672,-0.0378355708106548,0.0582802509375036,-0.72254232,0,0,P0_S0,50.0-70.0s
62.86,8.44247593699759,-0.0927056324116641,0.0529230096288146,-0.41718646,0,0,P0_S0,50.0-70.0s
62.94,8.57609879736593,-0.105430666581124,0.0451124816529567,-0.11129302,0,0,P0_S0,50.0-70.0s
63.02,8.48305677628159,-0.104646233593571,0.0362192340277252,-0.0238316,0,0,P0_S0,50.0-70.0s
63.1,8.46374345044782,-0.0924898158878133,0.0286278670470866,-0.01155247,0,0,P0_S0,50.0-70.0s
63.18,8.29190541568974,-0.0511262789366266,0.022411169019312,-0.00333317,0,0,P0_S0,50.0-70.0s
63.26,8.30460786113288,-0.0639425453957329,0.0173022649119211,-0.0,0,0,P0_S0,50.0-70.0s
63.34,8.43706850029429,-0.0517109053807978,0.013155931249769,-0.0181288,0,0,P0_S0,50.0-70.0s
63.42,8.30361308542532,-0.0418594968805722,0.0100902775888757,-0.06545085,0,0,P0_S0,50.0-70.0s
63.5,8.33175138446116,-0.0204609940026815,0.0080201225767338,-0.09842916,0,0,P0_S0,50.0-70.0s
63.58,8.31943310033224,-0.0154288153572582,0.0064267044181431,-0.09893584,0,0,P0_S0,50.0-70.0s
63.66,8.38219953497667,-0.0190482782102348,0.0049556126079016,-0.0929527,0,0,P0_S0,50.0-70.0s
63.74,8.28705796260128,-0.0153166731140856,0.0035242217847571,-0.08231496,0,0,P0_S0,50.0-70.0s
63.82,8.39804481435363,-0.0110836178033288,0.0020902130765335,-0.0681754,0,0,P0_S0,50.0-70.0s
63.9,8.37696433783741,-0.0169417061343012,0.0007094778399409,-0.09830858,0,0,P0_S0,50.0-70.0s
63.98,8.07099219702594,0.0059331531877636,0.0011772685829802,-0.52127762,0,0,P0_S0,50.0-70.0s
64.06,7.67857017469804,0.0269599832249499,0.0027690123535944,-1.06139851,0,0,P0_S0,50.0-70.0s
64.14,7.07998806907558,0.0248327603206481,0.0044253122636368,-1.60466783,0,0,P0_S0,50.0-70.0s
64.22,6.45584509159485,0.0177773990170815,0.0061411331423809,-2.15234681,0,0,P0_S0,50.0-70.0s
64.31,6.04782618103949,0.0236007680835925,0.0081468197216531,-2.77611044,0,0,P0_S0,50.0-70.0s
64.39,9.93823129627834,0.709332223074952,0.0206870792480182,-3.36399666,0,0,P0_S0,50.0-70.0s
64.47,14.7129502962541,1.14730168875219,0.102585480439847,-3.96622663,0,0,P0_S0,50.0-70.0s
64.55,15.5405048591344,1.1148630148975,0.19431346309888,-4.53926335,0,0,P0_S0,50.0-70.0s
64.63,15.8907429482936,1.049809660651,0.280221621305818,-5.09089096,0,0,P0_S0,50.0-70.0s
64.71,16.4699789989155,0.95169624255859,0.360136382047422,-5.23119408,0,0,P0_S0,50.0-70.0s
64.79,17.3032093725884,0.803247197787147,0.429842660209953,-4.39124945,0,0,P0_S0,50.0-70.0s
64.87,18.2404788222818,0.624999604867478,0.486915080771264,-3.46482074,0,0,P0_S0,50.0-70.0s
64.95,11.3868200727835,-0.712037114690413,0.487345559949219,-2.53764688,0,0,P0_S0,50.0-70.0s
65.03,10.6095683693391,-0.732709376808261,0.425187087283076,-1.61209879,0,0,P0_S0,50.0-70.0s
65.11,10.59949706566,-0.707084377940977,0.367190287977996,-0.69033408,0,0,P0_S0,50.0-70.0s
65.19,10.3424315034204,-0.664188988710828,0.312318480530921,-0.0391694,0,0,P0_S0,50.0-70.0s
65.27,9.94659816985038,-0.584464108037868,0.263304689139668,-0.00351118,0,0,P0_S0,50.0-70.0s
65.35,9.51003836520676,-0.476393991406635,0.221486989619839,-0.04063093,0,0,P0_S0,50.0-70.0s
65.43,9.26911662559191,-0.406052840068197,0.186326112506625,-0.08644843,0,0,P0_S0,50.0-70.0s
65.51,9.04278732319835,-0.335884729726229,0.156932457004492,-0.09994504,0,0,P0_S0,50.0-70.0s
65.59,8.87089264479082,-0.267704202922593,0.132301011320954,-0.09561348,0,0,P0_S0,50.0-70.0s
65.67,8.80443054022936,-0.230089802492178,0.111634634432203,-0.08493847,0,0,P0_S0,50.0-70.0s
65.75,8.59290520351333,-0.203744093051697,0.0942494882032341,-0.06940459,0,0,P0_S0,50.0-70.0s
65.83,8.70993089060809,-0.177625445122352,0.0795511619091943,-0.05117213,0,0,P0_S0,50.0-70.0s
65.91,8.62305769431639,-0.149986953944629,0.0670455360391156,-0.03277666,0,0,P0_S0,50.0-70.0s
65.99,8.57022093042709,-0.119317522246397,0.0563395900857615,-0.01677643,0,0,P0_S0,50.0-70.0s
66.07,8.55825617473043,-0.109171180525168,0.0471330487207476,-0.00539658,0,0,P0_S0,50.0-70.0s
66.15,8.47979284650495,-0.106838194536706,0.0392027363651401,-0.0002197,0,0,P0_S0,50.0-70.0s
66.23,8.49950569817975,-0.063502236972019,0.0324120752176136,-0.01355157,0,0,P0_S0,50.0-70.0s
66.31,8.57783304033539,-0.0842178166833652,0.0268624169878943,-0.05936907,0,0,P0_S0,50.0-70.0s
66.39,8.39436427751441,-0.0299464454046245,0.0225235181629734,-0.09648882,0,0,P0_S0,50.0-70.0s
66.47,8.40686575329781,-0.0379495139986183,0.0189138879818919,-0.09912313,0,0,P0_S0,50.0-70.0s
66.55,8.49098792790362,-0.0309364700158816,0.0156173125900613,-0.0922916,0,0,P0_S0,50.0-70.0s
66.63,8.40005136273493,-0.0380876595340478,0.012507170297979,-0.07957861,0,0,P0_S0,50.0-70.0s
66.71,8.47030285509135,-0.0402067374063163,0.0095169915170586,-0.06275214,0,0,P0_S0,50.0-70.0s
66.79,8.38683187216997,-0.0079086959180997,0.0066159367358179,-0.04415223,0,0,P0_S0,50.0-70.0s
66.87,8.39134522853891,-0.039398017736797,0.0038060811284383,-0.02636557,0,0,P0_S0,50.0-70.0s
66.95,8.40499798335328,-0.0173816457656342,0.0011161349232694,-0.01186574,0,0,P0_S0,50.0-70.0s
67.03,8.39663846330756,-0.0149375537931182,-0.0014074032041788,-0.00266922,0,0,P0_S0,50.0-70.0s
67.11,8.33608883889558,-0.0518782400312467,-0.0037102126554198,-0.00039426,0,0,P0_S0,50.0-70.0s
67.2,8.48216190847575,-0.0395291514025426,-0.0058487647894383,-0.03454915,0,0,P0_S0,50.0-70.0s
67.28,8.40515776027208,-0.0018673383104279,-0.0070451671934765,-0.0818712,0,0,P0_S0,50.0-70.0s
67.36,8.34891572664749,-0.0158695529232544,-0.0077442003088849,-0.1,0,0,P0_S0,50.0-70.0s
67.44,8.36967476712248,0.0158643736972834,-0.0083949150281571,-0.09714387,0,0,P0_S0,50.0-70.0s
67.52,8.29722200122864,-0.0032595591322571,-0.0091439061650618,-0.08890179,0,0,P0_S0,50.0-70.0s
67.6,8.4325928431891,-0.0056991583014323,-0.0100079593346532,-0.07621536,0,0,P0_S0,50.0-70.0s
67.68,8.29349656181198,-0.0078189287216895,-0.0109892546555107,-0.06053396,0,0,P0_S0,50.0-70.0s
67.76,8.38165128815232,-0.0059588523485013,-0.0120733039988284,-0.04364911,0,0,P0_S0,50.0-70.0s
67.84,8.37495514936548,-0.0071480234612585,-0.0132293252197173,-0.02748981,0,0,P0_S0,50.0-70.0s
67.92,8.42257333711,-0.0188747993291487,-0.0144131279154294,-0.0139022,0,0,P0_S0,50.0-70.0s
68.0,8.32900727501343,6.50722388454029e-05,-0.0155719494241834,-0.00443858,0,0,P0_S0,50.0-70.0s
68.08,8.39104895716164,-0.0164329476040254,-0.0166505372090344,-0.00018013,0,0,P0_S0,50.0-70.0s
68.16,8.39599349643574,-0.0201421086344042,-0.0175671577023886,-0.01355157,0,0,P0_S0,50.0-70.0s
68.24,8.42647367707057,0.0162934955162937,-0.018042529951882,-0.05936907,0,0,P0_S0,50.0-70.0s
68.32,8.45760158427782,-0.0059500872105384,-0.0180279123575949,-0.09648882,0,0,P0_S0,50.0-70.0s
68.4,8.31278794727772,-0.0187803465027517,-0.0179605506110294,-0.09917309,0,0,P0_S0,50.0-70.0s
68.48,8.2265497141035,0.0009221590962235,-0.0177397374817139,-0.19713046,0,0,P0_S0,50.0-70.0s
68.56,7.96119970584546,0.019629216322299,-0.016517245850383,-0.64447461,0,0,P0_S0,50.0-70.0s
68.64,7.46220575559873,-0.0025832628323193,-0.0150304235610614,-1.12955914,0,0,P0_S0,50.0-70.0s
68.72,6.88372425922993,0.0323139850944376,-0.0135081481730069,-1.6127303,0,0,P0_S0,50.0-70.0s
68.8,6.55036076279205,0.028909709235342,-0.0119452882210228,-2.09634916,0,0,P0_S0,50.0-70.0s
68.88,6.11610139693063,0.0280750408384015,-0.0103355234052491,-2.58271809,0,0,P0_S0,50.0-70.0s
68.96,8.63193991197804,0.507464649899289,0.0095724812693932,-3.07377857,0,0,P0_S0,50.0-70.0s
69.04,14.2535526798059,1.09095427385497,0.0825357407249579,-3.57080471,0,0,P0_S0,50.0-70.0s
69.12,15.4931528631873,1.10764320368485,0.174443663482746,-4.09009908,0,0,P0_S0,50.0-70.0s
69.2,15.9052154078838,1.04715949941757,0.260566419439394,-4.63858671,0,0,P0_S0,50.0-70.0s
69.28,16.2975811730562,0.946738397818312,0.341170873535551,-5.03351793,0,0,P0_S0,50.0-70.0s
69.36,17.0057116971932,0.840278773686184,0.413473921313101,-4.48410615,0,0,P0_S0,50.0-70.0s
69.44,17.8748773728328,0.706735150619777,0.473991676004939,-3.64269102,0,0,P0_S0,50.0-70.0s
69.52,13.5362606488908,-0.362059377135587,0.506292546056859,-2.79651806,0,0,P0_S0,50.0-70.0s
69.6,10.7482768154012,-0.744307877378543,0.44452082416131,-1.9467995,0,0,P0_S0,50.0-70.0s
69.68,10.4666956864815,-0.668171728490989,0.386965253063846,-1.09514207,0,0,P0_S0,50.0-70.0s
69.76,10.3702163353299,-0.660550921001187,0.332530678537299,-0.2781713,0,0,P0_S0,50.0-70.0s
69.84,10.0635372478233,-0.599910496995775,0.282282654434255,-0.01977004,0,0,P0_S0,50.0-70.0s
